scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
large,80,3,3,3,242,genetic_greedy,square,success,16,40.762702948,16,16,80,50379,840,59480,0.016673614005835766,70.80952380952381
large,80,3,3,3,242,genetic_stochastic,square,success,16,116.676056114,16,16,80,50501,3489,220066,0.06908774083681511,63.07423330467183
large,80,3,3,4,342,greedy,square,success,18,0.015014784,18,18,80,,,,,
large,80,3,3,4,342,stochastic_greedy,square,success,17,0.020249192,17,17,80,,,,,
large,80,3,3,4,342,genetic_greedy,square,success,16,40.526874157,16,16,80,50366,910,63991,0.018067744113092164,70.31978021978021
large,80,3,3,4,342,genetic_stochastic,square,success,16,48.295332002,16,16,80,50438,1249,83110,0.02476307545897934,66.5412329863891
large,80,3,3,5,442,greedy,square,success,17,0.013664558,17,17,80,,,,,
large,80,3,3,5,442,stochastic_greedy,square,success,18,0.017532027,18,18,80,,,,,
large,80,3,3,5,442,genetic_greedy,square,success,16,42.482314929,15,16,80,50398,965,66692,0.01914758522163578,69.11088082901554
large,80,3,3,5,442,genetic_stochastic,square,success,16,68.347822662,16,16,80,50609,1960,126098,0.03872828943468553,64.33571428571429
large,80,3,3,6,542,greedy,square,success,17,0.03346255,17,17,80,,,,,
large,80,3,3,6,542,stochastic_greedy,square,success,18,0.059535924,18,18,80,,,,,
large,80,3,3,6,542,genetic_greedy,square,success,16,27.709625785,16,16,80,50108,524,37074,0.010457411990101381,70.75190839694656
large,80,3,3,6,542,genetic_stochastic,square,success,17,87.057121452,17,17,80,50394,2128,147333,0.042227249275707424,69.23543233082707
large,80,3,3,7,642,greedy,square,success,18,0.018497125,17,18,80,,,,,
large,80,3,3,7,642,stochastic_greedy,square,success,18,0.026759578,18,18,80,,,,,
large,80,3,3,7,642,genetic_greedy,square,success,16,46.300932313,16,16,80,50350,1158,80198,0.022999006951340616,69.25561312607945
large,80,3,3,7,642,genetic_stochastic,square,success,17,59.820439736,17,17,80,50344,1516,104245,0.030112823772445573,68.7631926121372
large,80,3,3,8,742,greedy,square,success,17,0.0406713,16,17,80,,,,,
large,80,3,3,8,742,stochastic_greedy,square,success,18,0.047880595,18,18,80,,,,,
large,80,3,3,8,742,genetic_greedy,square,success,16,60.626233194,16,16,80,50372,1361,98130,0.02701897879774478,72.10139603232916
large,80,3,3,8,742,genetic_stochastic,square,success,16,50.879607692,16,16,80,50273,1342,84723,0.026694249398285363,63.13189269746647
large,80,3,3,9,842,greedy,square,success,17,0.018858206,17,17,80,,,,,
large,80,3,3,9,842,stochastic_greedy,square,success,18,0.047752777,17,18,80,,,,,
large,80,3,3,9,842,genetic_greedy,square,success,16,47.021201593,16,16,80,50271,1062,73504,0.021125499791132065,69.21280602636534
large,80,3,3,9,842,genetic_stochastic,square,success,17,109.550611107,17,17,80,50268,3167,205921,0.06300230763109732,65.02083991158825
large,80,3,3,10,942,greedy,square,success,18,0.012555188,18,18,80,,,,,
large,80,3,3,10,942,stochastic_greedy,square,success,19,0.02087276,18,19,80,,,,,
large,80,3,3,10,942,genetic_greedy,square,success,16,43.349723378,16,16,80,50518,1022,67840,0.020230412922126767,66.37964774951077
large,80,3,3,10,942,genetic_stochastic,square,success,17,100.950057108,16,17,80,50224,2867,189204,0.05708426250398216,65.99372166027206
large,100,3,3,1,42,greedy,square,success,18,0.015423045,18,18,100,,,,,
large,100,3,3,1,42,stochastic_greedy,square,success,19,0.026381328,19,19,100,,,,,
large,100,3,3,1,42,genetic_greedy,square,success,17,74.173878127,17,17,100,50616,889,79065,0.017563616247826774,88.93700787401575
large,100,3,3,1,42,genetic_stochastic,square,success,18,131.460264415,18,18,100,50420,2098,166029,0.04161047203490678,79.1367969494757
large,100,3,3,2,142,greedy,square,success,18,0.062431366,18,18,100,,,,,
large,100,3,3,2,142,stochastic_greedy,square,success,20,0.025529775,19,20,100,,,,,
large,100,3,3,2,142,genetic_greedy,square,success,18,132.547721014,18,18,100,50317,1868,167773,0.03712462984677147,89.81423982869379
large,100,3,3,2,142,genetic_stochastic,square,success,18,81.35393724,18,18,100,50479,1035,91467,0.020503575744368945,88.37391304347825
large,100,3,3,3,242,greedy,square,success,18,0.016662166,18,18,100,,,,,
large,100,3,3,3,242,stochastic_greedy,square,success,19,0.021986649,19,18,100,,,,,
large,100,3,3,3,242,genetic_greedy,square,success,17,68.56157331,17,17,100,50412,777,68567,0.015412996905498692,88.24581724581725
large,100,3,3,3,242,genetic_stochastic,square,success,17,75.829055915,16,17,100,50586,980,85480,0.01937294903728304,87.22448979591837
large,100,3,3,4,342,greedy,square,success,18,0.029961078,18,18,100,,,,,
large,100,3,3,4,342,stochastic_greedy,square,success,19,0.032839231,19,19,100,,,,,
large,100,3,3,4,342,genetic_greedy,square,success,18,104.125956093,18,18,100,50324,1471,132957,0.029230585803990145,90.38545207341944
large,100,3,3,4,342,genetic_stochastic,square,success,18,150.158010369,18,18,100,50425,2384,203261,0.047278135845314824,85.26048657718121
large,100,3,3,5,442,greedy,square,success,18,0.036628484,18,18,100,,,,,
large,100,3,3,5,442,stochastic_greedy,square,success,19,0.056507206,19,19,100,,,,,
large,100,3,3,5,442,genetic_greedy,square,success,17,102.096641572,17,17,100,50473,1521,133685,0.030134923622530858,87.89283366206443
large,100,3,3,5,442,genetic_stochastic,square,success,17,93.070898052,17,17,100,50546,1325,116057,0.026213745894828472,87.59018867924529
large,100,3,3,6,542,greedy,square,success,19,0.018257127,18,19,100,,,,,
large,100,3,3,6,542,stochastic_greedy,square,success,20,0.040041185,19,20,100,,,,,
large,100,3,3,6,542,genetic_greedy,square,success,18,94.615263935,18,18,100,50560,1291,115375,0.025534018987341773,89.36870642912471
large,100,3,3,6,542,genetic_stochastic,square,success,18,89.780491622,18,18,100,50188,1200,105363,0.023910098031401927,87.8025
large,100,3,3,7,642,greedy,square,success,19,0.074021818,18,19,100,,,,,
large,100,3,3,7,642,stochastic_greedy,square,success,19,0.058632282,18,19,100,,,,,
large,100,3,3,7,642,genetic_greedy,square,success,18,105.235656619,18,18,100,50363,1570,138366,0.031173679089807994,88.1312101910828
large,100,3,3,7,642,genetic_stochastic,square,success,18,156.867757051,18,18,100,50527,2139,189580,0.04233380172976824,88.630201028518
large,100,3,3,8,742,greedy,square,success,18,0.015134146,18,17,100,,,,,
large,100,3,3,8,742,stochastic_greedy,square,success,19,0.015535697,19,19,100,,,,,
large,100,3,3,8,742,genetic_greedy,square,success,17,61.404175918,17,17,100,50452,761,66668,0.01508364385951003,87.60578186596584
large,100,3,3,8,742,genetic_stochastic,square,success,18,268.234968665,18,18,100,50309,4480,378886,0.08904967302073187,84.57276785714286
large,100,3,3,9,842,greedy,square,success,18,0.015473257,18,17,100,,,,,
large,100,3,3,9,842,stochastic_greedy,square,success,19,0.024042303,19,19,100,,,,,
large,100,3,3,9,842,genetic_greedy,square,success,17,67.700775707,17,17,100,50387,816,73275,0.016194653382816997,89.79779411764706
large,100,3,3,9,842,genetic_stochastic,square,success,18,113.869967705,18,18,100,50362,1587,137215,0.03151185417576744,86.46187775677379
large,100,3,3,10,942,greedy,square,success,19,0.016586501,18,19,100,,,,,
large,100,3,3,10,942,stochastic_greedy,square,success,19,0.020012763,19,19,100,,,,,
large,100,3,3,10,942,genetic_greedy,square,success,18,135.68524762,18,18,100,50354,2180,174660,0.04329348214640347,80.11926605504587
large,100,3,3,10,942,genetic_stochastic,square,success,18,81.653845889,18,18,100,50459,1222,100434,0.02421768168215779,82.18821603927987
large,60,5,5,1,42,merge_greedy,square,success,43,194.834035683,33,43,60,,,,,
large,60,5,5,1,42,greedy,square,success,39,0.091483271,39,39,60,,,,,
large,60,5,5,1,42,stochastic_greedy,square,success,40,0.117315187,38,40,60,,,,,
large,60,5,5,1,42,genetic_greedy,square,success,36,471.358644283,36,36,60,50451,915,49353,0.018136409585538443,53.937704918032786
