algorithm,tiles,n,m,num_runs,successful_runs,obj_mean,obj_min,obj_max,obj_std,runtime_mean,runtime_min,runtime_max,runtime_std,crossovers_mean,completion_rate_mean,tiles_completed_mean,cplex_optimal,cplex_feasible,cplex_infeasible,cplex_timeout,cplex_failed
greedy,10,1,8,10,10,48.4,42,53,3.4409301068170506,0.007224335199999999,0.004787056,0.015395023,0.0028447105540328286,,,,,,,,
stochastic_greedy,10,1,8,10,10,47.9,42,54,4.0853396431631,0.0081660096,0.004905405,0.022511264,0.004930492618355132,,,,,,,,
genetic_greedy,10,1,8,10,10,45.3,39,53,4.196427051671457,0.2803481612,0.158003565,0.575777822,0.11225557837824839,12601.6,0.007867061407557493,402.5,,,,,
genetic_stochastic,10,1,8,10,10,44.8,39,53,4.377213725647858,0.349233099,0.217787276,0.543039888,0.11055844511110158,12564.6,0.02193174538576604,1685.6,,,,,
cplex,10,1,8,1,1,47.0,47,47,0.0,313.454181955,313.454181955,313.454181955,0.0,,,,0,1,0,0,0
greedy,100,1,8,1,1,199.0,199,199,0.0,0.406352385,0.406352385,0.406352385,0.0,,,,,,,,
