scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
small,6,3,3,15,1442,genetic_greedy,square,success,7,0.245443993,7,7,6,12564,1199,2356,0.09543139127666349,1.9649708090075062
small,6,3,3,15,1442,genetic_stochastic,square,success,7,0.15172353,7,7,6,12498,1095,1486,0.08761401824291887,1.3570776255707762
small,6,3,3,16,1542,greedy,square,success,6,0.000752775,6,6,6,,,,,
small,6,3,3,16,1542,stochastic_greedy,square,success,6,0.000650515,6,6,6,,,,,
small,6,3,3,16,1542,genetic_greedy,square,success,6,0.067381184,6,6,6,12530,0,0,0.0,
small,6,3,3,16,1542,genetic_stochastic,square,success,6,0.099082732,6,6,6,12583,102,136,0.008106174998013192,1.3333333333333333
small,6,3,3,17,1642,greedy,square,success,7,0.000593902,7,7,6,,,,,
small,6,3,3,17,1642,stochastic_greedy,square,success,8,0.000680883,8,8,6,,,,,
small,6,3,3,17,1642,genetic_greedy,square,success,7,0.087803101,7,7,6,12623,341,752,0.027014180464231957,2.2052785923753664
small,6,3,3,17,1642,genetic_stochastic,square,success,7,0.388276475,7,7,6,12653,2901,5863,0.22927369003398404,2.0210272319889695
small,6,3,3,18,1742,greedy,square,success,8,0.000583117,8,8,6,,,,,
small,6,3,3,18,1742,stochastic_greedy,square,success,8,0.000826434,7,8,6,,,,,
small,6,3,3,18,1742,genetic_greedy,square,success,7,0.107191054,7,7,6,12573,1,3,7.953551260637875e-05,3.0
small,6,3,3,18,1742,genetic_stochastic,square,success,7,0.216223291,7,7,6,12681,1734,2897,0.13674000473148806,1.6707035755478663
small,6,3,3,19,1842,greedy,square,success,7,0.000589008,7,7,6,,,,,
small,6,3,3,19,1842,stochastic_greedy,square,success,7,0.000653376,7,7,6,,,,,
small,6,3,3,19,1842,genetic_greedy,square,success,7,0.08904011,7,7,6,12607,880,916,0.06980249067978107,1.040909090909091
small,6,3,3,19,1842,genetic_stochastic,square,success,7,0.313879417,7,7,6,12497,1725,3300,0.13803312795070816,1.9130434782608696
small,6,3,3,20,1942,greedy,square,success,7,0.000717868,7,7,6,,,,,
small,6,3,3,20,1942,stochastic_greedy,square,success,7,0.000659375,7,6,6,,,,,
small,6,3,3,20,1942,genetic_greedy,square,success,7,0.125302898,7,7,6,12601,177,240,0.014046504245694785,1.3559322033898304
small,6,3,3,20,1942,genetic_stochastic,square,success,6,0.094423108,6,6,6,12514,208,335,0.01662138404986415,1.6105769230769231
small,6,3,3,21,2042,greedy,square,success,8,0.00057899,8,8,6,,,,,
small,6,3,3,21,2042,stochastic_greedy,square,success,8,0.000582318,8,7,6,,,,,
small,6,3,3,21,2042,genetic_greedy,square,success,7,0.097422538,7,6,6,12592,89,194,0.007067979669631512,2.1797752808988764
small,6,3,3,21,2042,genetic_stochastic,square,success,7,0.156272445,7,7,6,12574,1012,1601,0.08048353745824717,1.58201581027668
small,6,3,3,22,2142,greedy,square,success,7,0.000674394,7,7,6,,,,,
small,6,3,3,22,2142,stochastic_greedy,square,success,7,0.000662797,7,7,6,,,,,
small,6,3,3,22,2142,genetic_greedy,square,success,7,0.130778468,7,7,6,12641,353,617,0.027925005933074915,1.7478753541076488
small,6,3,3,22,2142,genetic_stochastic,square,success,7,0.18540456,7,7,6,12710,1384,2240,0.1088906372934697,1.6184971098265897
small,6,3,3,23,2242,greedy,square,success,7,0.000598791,7,7,6,,,,,
small,6,3,3,23,2242,stochastic_greedy,square,success,7,0.000561409,7,7,6,,,,,
