scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
small,8,3,3,10,942,genetic_stochastic,area,success,54,0.139272281,6,9,8,12598,333,1257,0.026432767105889824,3.774774774774775
small,8,5,5,1,42,greedy,area,success,185,0.05997,37,5,8,,,,,
small,8,5,5,1,42,stochastic_greedy,area,success,190,0.052843,38,5,8,,,,,
small,8,5,5,1,42,genetic_greedy,area,success,185,0.689151,37,5,8,12696,60,219,0.004725897920604915,3.65
small,8,5,5,1,42,genetic_stochastic,area,success,185,1.873241,37,5,8,12677,419,1971,0.03305198390786464,4.7040572792362765
small,8,5,5,2,142,greedy,area,success,190,0.048646,5,38,8,,,,,
small,8,5,5,2,142,stochastic_greedy,area,success,190,0.057469,5,38,8,,,,,
small,8,5,5,2,142,genetic_greedy,area,success,190,0.726676,5,38,8,12709,68,193,0.005350538988118656,2.838235294117647
small,8,5,5,2,142,genetic_stochastic,area,success,190,1.817632,5,38,8,12561,444,2115,0.035347504179603535,4.763513513513513
small,8,5,5,3,242,greedy,area,success,195,0.050673,5,39,8,,,,,
small,8,5,5,3,242,stochastic_greedy,area,success,195,0.050635,5,39,8,,,,,
small,8,5,5,3,242,genetic_greedy,area,success,190,0.880318,38,5,8,12657,205,631,0.01619657106739354,3.078048780487805
small,8,5,5,3,242,genetic_stochastic,area,success,185,1.74704,37,5,8,12659,396,1795,0.031282091792400664,4.532828282828283
small,8,5,5,4,342,greedy,area,success,190,0.048338,38,5,8,,,,,
small,8,5,5,4,342,stochastic_greedy,area,success,195,0.050531,39,5,8,,,,,
small,8,5,5,4,342,genetic_greedy,area,success,190,1.046147,38,5,8,12651,122,516,0.009643506442178484,4.229508196721311
small,8,5,5,4,342,genetic_stochastic,area,success,190,2.419879,38,5,8,12452,619,2752,0.049710889816896885,4.445880452342488
small,8,5,5,5,442,greedy,area,success,190,0.048028,5,38,8,,,,,
small,8,5,5,5,442,stochastic_greedy,area,success,190,0.047956,5,38,8,,,,,
small,8,5,5,5,442,genetic_greedy,area,success,190,0.822131,5,38,8,12615,102,413,0.008085612366230678,4.049019607843137
small,8,5,5,5,442,genetic_stochastic,area,success,190,2.538526,5,38,8,12728,772,3337,0.0606536769327467,4.322538860103627
small,8,5,5,6,542,greedy,area,success,190,0.050637,38,5,8,,,,,
small,8,5,5,6,542,stochastic_greedy,area,success,190,0.047574,38,5,8,,,,,
small,8,5,5,6,542,genetic_greedy,area,success,190,0.705143,38,5,8,12661,28,81,0.0022115156780665034,2.892857142857143
small,8,5,5,6,542,genetic_stochastic,area,success,190,2.335986,38,5,8,12649,542,2571,0.04284923709384141,4.743542435424354
small,8,5,5,7,642,greedy,area,success,200,0.054664,5,40,8,,,,,
small,8,5,5,7,642,stochastic_greedy,area,success,200,0.054397,5,40,8,,,,,
