scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
small,8,5,5,3,242,genetic_stochastic,square,success,15,2.458496,15,15,8,12626,1358,3633,0.10755583716141295,2.6752577319587627
small,8,5,5,4,342,greedy,square,success,16,0.001487,16,16,8,,,,,
small,8,5,5,4,342,stochastic_greedy,square,success,17,0.0019,17,17,8,,,,,
small,8,5,5,4,342,genetic_greedy,square,success,15,0.493687,15,15,8,12552,143,405,0.011392606755895474,2.832167832167832
small,8,5,5,4,342,genetic_stochastic,square,success,15,1.236167,15,15,8,12683,837,2056,0.06599385003548057,2.4563918757467142
small,8,5,5,5,442,greedy,square,success,16,0.001393,15,16,8,,,,,
small,8,5,5,5,442,stochastic_greedy,square,success,16,0.001706,16,16,8,,,,,
small,8,5,5,5,442,genetic_greedy,square,success,15,0.409613,15,15,8,12686,55,245,0.004335487939460823,4.454545454545454
small,8,5,5,5,442,genetic_stochastic,square,success,15,1.125213,15,15,8,12572,440,1512,0.034998409163219855,3.4363636363636365
small,8,5,5,6,542,greedy,square,success,16,0.001303,16,15,8,,,,,
small,8,5,5,6,542,stochastic_greedy,square,success,17,0.00161,15,17,8,,,,,
small,8,5,5,6,542,genetic_greedy,square,success,16,8.554555,16,16,8,12664,2479,10550,0.19575173720783323,4.255748285599032
small,8,5,5,6,542,genetic_stochastic,square,success,15,4.352192,15,15,8,12649,2192,8261,0.17329433156771287,3.7687043795620436
small,8,5,5,7,642,greedy,square,success,17,0.001503,15,17,8,,,,,
small,8,5,5,7,642,stochastic_greedy,square,success,17,0.00224,16,17,8,,,,,
small,8,5,5,7,642,genetic_greedy,square,success,15,1.102259,15,15,8,12544,329,1206,0.026227678571428572,3.6656534954407296
small,8,5,5,7,642,genetic_stochastic,square,success,15,3.87543,15,15,8,12551,2242,6085,0.17863118476615408,2.714094558429973
small,8,5,5,8,742,greedy,square,success,17,0.001619,17,16,8,,,,,
small,8,5,5,8,742,stochastic_greedy,square,success,17,0.004687,16,17,8,,,,,
small,8,5,5,8,742,genetic_greedy,square,success,15,1.268507,15,15,8,12614,739,1431,0.058585698430315525,1.9364005412719891
small,8,5,5,8,742,genetic_stochastic,square,success,15,2.229631,15,15,8,12583,2106,3471,0.16736867201780178,1.6481481481481481
small,8,5,5,9,842,greedy,square,success,16,0.001435,15,16,8,,,,,
small,8,5,5,9,842,stochastic_greedy,square,success,16,0.001721,16,16,8,,,,,
small,8,5,5,9,842,genetic_greedy,square,success,15,0.453543,15,15,8,12585,123,422,0.009773539928486293,3.430894308943089
small,8,5,5,9,842,genetic_stochastic,square,success,15,1.177348,15,15,8,12598,770,2259,0.061120812827432924,2.933766233766234
small,8,5,5,10,942,greedy,square,success,16,0.001619,14,16,8,,,,,
small,8,5,5,10,942,stochastic_greedy,square,success,17,0.001863,16,17,8,,,,,
small,8,5,5,10,942,genetic_greedy,square,success,15,0.562724,15,15,8,12663,84,398,0.006633499170812604,4.738095238095238
small,8,5,5,10,942,genetic_stochastic,square,success,15,1.588872,15,14,8,12580,748,2528,0.05945945945945946,3.379679144385027
small,8,10,10,1,42,greedy,square,success,34,0.038284,34,34,8,,,,,
small,8,10,10,1,42,stochastic_greedy,square,success,34,0.018196,32,34,8,,,,,
small,8,10,10,1,42,genetic_greedy,square,success,32,48.509816,32,32,8,12606,813,2807,0.06449309852451214,3.4526445264452645
small,8,10,10,1,42,genetic_stochastic,square,success,30,43.822231,30,30,8,12675,500,1949,0.03944773175542406,3.898
small,8,10,10,2,142,greedy,square,success,36,0.013604,36,36,8,,,,,
small,8,10,10,2,142,stochastic_greedy,square,success,33,0.015526,31,33,8,,,,,
small,8,10,10,2,142,genetic_greedy,square,success,31,44.284685,31,31,8,12567,400,1787,0.03182939444577067,4.4675
small,8,10,10,2,142,genetic_stochastic,square,success,30,35.511603,30,30,8,12580,461,1724,0.036645468998410174,3.7396963123644253
small,8,10,10,3,242,greedy,square,success,33,0.013067,33,33,8,,,,,
small,8,10,10,3,242,stochastic_greedy,square,success,33,0.013404,33,32,8,,,,,
small,8,10,10,3,242,genetic_greedy,square,success,33,20.44901,33,33,8,12591,125,614,0.009927726153601778,4.912
small,8,10,10,3,242,genetic_stochastic,square,success,30,42.099679,30,30,8,12645,953,2826,0.07536575721629102,2.9653725078698847
small,8,10,10,4,342,greedy,square,success,33,0.012928,33,33,8,,,,,
small,8,10,10,4,342,stochastic_greedy,square,success,36,0.015154,35,36,8,,,,,
small,8,10,10,4,342,genetic_greedy,square,success,32,22.965612,32,31,8,12599,816,1351,0.06476704500357171,1.6556372549019607
small,8,10,10,4,342,genetic_stochastic,square,success,31,30.98507,30,31,8,12592,343,1356,0.02723951715374841,3.9533527696793005
small,8,10,10,5,442,greedy,square,success,33,0.012351,32,33,8,,,,,
small,8,10,10,5,442,stochastic_greedy,square,success,37,0.021009,37,36,8,,,,,
small,8,10,10,5,442,genetic_greedy,square,success,31,25.121691,31,31,8,12668,259,827,0.020445216293021786,3.193050193050193
small,8,10,10,5,442,genetic_stochastic,square,success,31,34.413183,31,31,8,12568,395,1492,0.03142902609802673,3.777215189873418
small,8,10,10,6,542,greedy,square,success,37,0.016043,37,34,8,,,,,
small,8,10,10,6,542,stochastic_greedy,square,success,33,0.016174,33,33,8,,,,,
small,8,10,10,6,542,genetic_greedy,square,success,32,12.707507,32,32,8,12712,238,719,0.018722466960352423,3.0210084033613445
small,8,10,10,6,542,genetic_stochastic,square,success,31,66.0425,31,31,8,12652,599,2495,0.04734429339234904,4.165275459098497
small,8,10,10,7,642,greedy,square,success,34,0.015349,34,34,8,,,,,
small,8,10,10,7,642,stochastic_greedy,square,success,33,0.016772,33,33,8,,,,,
small,8,10,10,7,642,genetic_greedy,square,success,30,25.807679,30,30,8,12596,881,1657,0.06994283899650683,1.8808172531214529
small,8,10,10,7,642,genetic_stochastic,square,success,31,36.561942,31,31,8,12634,612,1936,0.04844071552952351,3.1633986928104574
small,8,10,10,8,742,greedy,square,success,34,0.015044,34,34,8,,,,,
small,8,10,10,8,742,stochastic_greedy,square,success,35,0.018501,35,35,8,,,,,
small,8,10,10,8,742,genetic_greedy,square,success,33,13.79124,33,33,8,12529,300,719,0.023944448878601643,2.3966666666666665
small,8,10,10,8,742,genetic_stochastic,square,success,31,25.044878,31,31,8,12632,305,1116,0.024145028499050033,3.6590163934426227
small,8,10,10,9,842,greedy,square,success,34,0.01435,33,34,8,,,,,
small,8,10,10,9,842,stochastic_greedy,square,success,32,0.01387,32,32,8,,,,,
small,8,10,10,9,842,genetic_greedy,square,success,31,19.100488,31,31,8,12565,268,843,0.02132908873855949,3.1455223880597014
small,8,10,10,9,842,genetic_stochastic,square,success,31,37.01741,31,31,8,12612,434,1640,0.0344116714240406,3.7788018433179724
small,8,10,10,10,942,greedy,square,success,35,0.013212,35,35,8,,,,,
small,8,10,10,10,942,stochastic_greedy,square,success,35,0.01483,35,32,8,,,,,
small,8,10,10,10,942,genetic_greedy,square,success,32,11.48173,31,32,8,12637,162,549,0.012819498298646832,3.388888888888889
small,8,10,10,10,942,genetic_stochastic,square,success,30,52.736189,30,30,8,12683,667,2505,0.052590081211069936,3.7556221889055474
small,10,3,3,1,42,greedy,square,success,9,0.000755377,8,9,10,,,,,
small,10,3,3,1,42,stochastic_greedy,square,success,9,0.000948608,9,9,10,,,,,
small,10,3,3,1,42,genetic_greedy,square,success,9,0.395443632,9,9,10,12641,898,2808,0.07103868364844554,3.1269487750556793
small,10,3,3,1,42,genetic_stochastic,square,success,8,0.339031346,8,8,10,12646,994,4353,0.07860192946386209,4.379275653923541
small,10,3,3,2,142,greedy,square,success,9,0.001253951,9,9,10,,,,,
small,10,3,3,2,142,stochastic_greedy,square,success,9,0.000863238,8,9,10,,,,,
small,10,3,3,2,142,genetic_greedy,square,success,9,0.569532381,9,9,10,12523,1911,9076,0.15259921743991056,4.749345892203035
small,10,3,3,2,142,genetic_stochastic,square,success,8,0.314992287,8,8,10,12754,1154,3830,0.09048141759448017,3.318890814558059
small,10,3,3,3,242,greedy,square,success,9,0.001517993,9,9,10,,,,,
small,10,3,3,3,242,stochastic_greedy,square,success,10,0.000898578,9,10,10,,,,,
small,10,3,3,3,242,genetic_greedy,square,success,8,0.217342647,8,8,10,12590,237,1506,0.018824463860206513,6.3544303797468356
small,10,3,3,3,242,genetic_stochastic,square,success,8,0.150965413,8,8,10,12664,440,1852,0.03474415666456096,4.209090909090909
small,10,3,3,4,342,greedy,square,success,9,0.001087239,8,9,10,,,,,
small,10,3,3,4,342,stochastic_greedy,square,success,9,0.000869652,9,8,10,,,,,
small,10,3,3,4,342,genetic_greedy,square,success,8,0.158641838,8,8,10,12613,102,674,0.008086894473955443,6.607843137254902
small,10,3,3,4,342,genetic_stochastic,square,success,8,0.200113584,8,8,10,12695,603,1926,0.0474990153603781,3.1940298507462686
small,10,3,3,5,442,greedy,square,success,9,0.001102903,9,9,10,,,,,
small,10,3,3,5,442,stochastic_greedy,square,success,9,0.000946733,9,9,10,,,,,
small,10,3,3,5,442,genetic_greedy,square,success,8,0.17033682,8,8,10,12597,266,906,0.021116138763197588,3.406015037593985
small,10,3,3,5,442,genetic_stochastic,square,success,8,0.209127873,8,8,10,12721,406,1916,0.03191572989544847,4.719211822660099
small,10,3,3,6,542,greedy,square,success,9,0.001163797,9,9,10,,,,,
small,10,3,3,6,542,stochastic_greedy,square,success,10,0.000862671,10,10,10,,,,,
small,10,3,3,6,542,genetic_greedy,square,success,8,0.122157743,8,8,10,12574,137,670,0.010895498648003817,4.890510948905109
