algorithm,tiles,n,m,num_runs,successful_runs,obj_mean,obj_min,obj_max,obj_std,runtime_mean,runtime_min,runtime_max,runtime_std,crossovers_mean,completion_rate_mean,tiles_completed_mean,cplex_optimal,cplex_feasible,cplex_infeasible,cplex_timeout,cplex_failed
stochastic_greedy,50,3,3,30,30,15.766666666666667,14,17,0.8034647195462633,0.007615854533333333,0.005801299,0.012286241,0.0012815366346081497,,,,,,,,
genetic_greedy,50,3,3,30,30,14.133333333333333,14,15,0.339934634239519,12.207853439733332,6.419848499,26.348857018,5.651415302162201,28370.866666666665,0.04564416794066909,38756.433333333334,,,,,
genetic_stochastic,50,3,3,30,30,14.2,13,15,0.4760952285695233,18.473680813033333,9.439383076,76.265905287,13.070221157352371,28365.833333333332,0.07295976703266091,62059.433333333334,,,,,
merge_greedy,50,3,3,10,10,16.3,14,18,1.1874342087037917,1.7932427664000001,1.636666674,2.330093435,0.19953551155522606,,,,,,,,
beam_search,50,3,3,10,10,14.1,13,15,0.5385164807134504,24.33174114,22.959389638,25.564613481,0.8521547075294736,,,,,,,,
greedy,20,5,5,10,10,24.0,23,25,0.4472135954999579,0.00761922,0.006438086,0.00883461,0.0007781412512298777,,,,,,,,
stochastic_greedy,20,5,5,10,10,24.0,23,25,0.7745966692414834,0.0101507652,0.008241946,0.012892973,0.001270708506319195,,,,,,,,
genetic_greedy,20,5,5,10,10,22.6,22,23,0.4898979485566356,16.8129247587,9.962919254,29.03547923,7.144124747464325,28396.5,0.02259226447870801,7683.6,,,,,
genetic_stochastic,20,5,5,10,10,22.8,22,23,0.4,27.894053985800003,19.693706612,39.061971531,5.588204894861291,28398.7,0.036404080585973046,13914.3,,,,,
merge_greedy,20,5,5,10,10,26.4,23,31,3.32264954516723,3.3311733445000002,2.748580069,4.093301254,0.45755857242031733,,,,,,,,
beam_search,20,5,5,10,10,23.1,22,24,0.5385164807134504,6.8176933248,6.511374144,7.036916323,0.15738820720027377,,,,,,,,
greedy,20,10,10,10,10,53.6,52,56,1.1135528725660044,0.11344507610000001,0.103960615,0.118544148,0.004769993843640542,,,,,,,,
stochastic_greedy,20,10,10,10,10,53.4,52,55,0.9165151389911681,0.13530766919999998,0.10758847,0.156176196,0.012919997900768176,,,,,,,,
genetic_greedy,20,10,10,10,10,50.3,49,51,0.6403124237432849,739.7662579546001,308.254051487,1140.941135084,229.3088688694971,28363.9,0.02687198099038029,9700.1,,,,,
genetic_stochastic,20,10,10,10,10,50.0,50,50,0.0,1088.16324607,655.205458545,1919.40764357,360.2827771253253,28312.6,0.04180417481094334,14105.7,,,,,
merge_greedy,20,10,10,2,2,105.5,103,108,2.5,129.008884273,115.238065679,142.779702867,13.770818593999998,,,,,,,,
greedy,30,5,5,10,10,28.7,27,31,1.004987562112089,0.0188811075,0.014686039,0.031149518,0.004339642750209543,,,,,,,,
stochastic_greedy,30,5,5,10,10,29.1,28,30,0.7,0.029775117299999997,0.023043343,0.056818101,0.009253039663885626,,,,,,,,
genetic_greedy,30,5,5,10,10,27.1,27,28,0.3,75.3726378234,32.993796421,294.543818521,74.34087219705198,28327.4,0.02702573144709003,18559.0,,,,,
genetic_stochastic,30,5,5,10,10,27.4,27,28,0.4898979485566356,108.51267924129999,59.132355491,209.718883669,44.05292591162068,28346.2,0.04725255777253338,30479.2,,,,,
merge_greedy,30,5,5,10,10,30.6,27,38,2.7640549922170505,15.0565662623,12.325066256,22.781832265,3.159783655232096,,,,,,,,
beam_search,30,5,5,10,10,27.3,27,28,0.45825756949558405,29.192730797899998,28.656600048,29.792294275,0.31499611149121187,,,,,,,,
greedy,30,10,10,9,9,64.44444444444444,63,67,1.3425606637327303,0.3235451163333333,0.282736267,0.354121914,0.023804569059224866,,,,,,,,
stochastic_greedy,30,10,10,9,9,64.66666666666667,64,66,0.6666666666666666,0.3524880491111111,0.315143559,0.389401742,0.02253803666642166,,,,,,,,
genetic_greedy,30,10,10,8,8,61.375,60,62,0.6959705453537527,2237.059571625875,1460.834037291,3539.702409169,662.5728896378763,28304.25,0.021166616301416592,14185.25,,,,,
genetic_stochastic,30,10,10,8,8,61.25,61,62,0.4330127018922193,3447.79187288775,2034.030346363,4603.080075206,664.911491352022,28310.0,0.03453431598964693,23095.875,,,,,
merge_greedy,50,5,5,10,10,38.7,35,46,3.4365680554879163,108.7813817836,91.311770261,143.592126439,15.730324424770583,,,,,,,,
greedy,50,5,5,10,10,35.0,34,36,0.6324555320336759,0.0567552158,0.048168483,0.066767556,0.00474161962897991,,,,,,,,
stochastic_greedy,50,5,5,10,10,36.2,35,37,0.6,0.08109311420000001,0.072425919,0.093919579,0.008591173623696238,,,,,,,,
genetic_greedy,50,5,5,10,10,33.9,33,34,0.3,252.93825124079999,220.108832456,290.581648962,25.074453563532053,28374.8,0.027025730374660262,33307.8,,,,,
genetic_stochastic,50,5,5,10,10,34.4,34,35,0.4898979485566356,306.2441993955,228.999319876,382.570515989,52.15627175155646,28343.1,0.03544609424544267,42418.6,,,,,
beam_search,50,5,5,10,10,34.4,34,35,0.4898979485566356,177.2633974392,169.752412243,184.073289053,4.007210221049567,,,,,,,,
merge_greedy,20,2,4,10,10,14.8,10,19,2.227105745132009,0.1470980106,0.135413734,0.157627853,0.0075268479880263054,,,,,,,,
greedy,20,2,4,10,10,10.3,10,12,0.6403124237432849,0.001765483,0.001389933,0.002002711,0.0001932105662421183,,,,,,,,
stochastic_greedy,20,2,4,10,10,11.0,10,12,0.4472135954999579,0.0014396018,0.001135613,0.002055959,0.00022787529062923872,,,,,,,,
genetic_greedy,20,2,4,10,10,9.4,9,10,0.4898979485566356,1.2146810048,0.741406892,2.293191781,0.4574321780057743,28388.1,0.12282172612781858,18834.9,,,,,
genetic_stochastic,20,2,4,10,10,9.3,9,10,0.45825756949558405,1.2624601086,0.749497974,3.838735609,0.9106495905452462,28314.4,0.07686632080519071,17894.2,,,,,
beam_search,20,2,4,10,10,9.5,9,10,0.5,1.0249511096,0.982082085,1.085297777,0.03189985158362251,,,,,,,,
merge_greedy,20,4,6,10,10,29.7,23,34,3.874274125562103,3.9927657494999997,2.893049728,5.216522911,0.7942791088743323,,,,,,,,
greedy,20,4,6,10,10,24.0,23,25,0.4472135954999579,0.006428650900000001,0.005820134,0.007167595,0.0003983774940192906,,,,,,,,
stochastic_greedy,20,4,6,10,10,24.0,23,25,0.7745966692414834,0.0069511825999999995,0.006244327,0.007897149,0.0004606682925188577,,,,,,,,
genetic_greedy,20,4,6,10,10,22.1,22,23,0.3,13.396387233499999,6.613894429,23.428056344,5.681721831569923,28336.4,0.016178997903280402,6604.7,,,,,
genetic_stochastic,20,4,6,10,10,22.0,22,22,0.0,20.7603042562,14.632971713,32.744703211,4.898057380522818,28344.4,0.032236466743883224,12102.7,,,,,
beam_search,20,4,6,10,10,22.3,22,23,0.45825756949558405,6.4689496661999994,6.292144653,6.753337137,0.16942302056697237,,,,,,,,
merge_greedy,30,2,4,10,10,17.8,14,23,2.749545416973504,0.5192778606,0.454288923,0.66501861,0.06017144048675957,,,,,,,,
greedy,30,2,4,10,10,12.0,11,13,0.4472135954999579,0.0022013526,0.001975177,0.002470842,0.00016078822639745737,,,,,,,,
stochastic_greedy,30,2,4,10,10,12.2,11,13,0.7483314773547883,0.0020921014,0.001796997,0.00230931,0.00015607222041106485,,,,,,,,
genetic_greedy,30,2,4,10,10,11.0,10,12,0.4472135954999579,2.9167969405000003,1.784309667,4.57615168,0.8206188495378169,28321.5,0.1808889388971923,35613.9,,,,,
genetic_stochastic,30,2,4,10,10,10.8,10,12,0.6,4.1464365121,1.643737449,11.438800215,3.058501754036606,28349.6,0.13109525428618207,44993.6,,,,,
beam_search,30,2,4,10,10,11.1,11,12,0.3,4.0545078806,3.923030027,4.231344312,0.09051688627054152,,,,,,,,
merge_greedy,30,4,6,10,10,37.5,27,50,6.74166151627327,17.2044786335,12.548805111,23.625512831,3.6842194807461,,,,,,,,
greedy,30,4,6,10,10,27.9,26,29,0.8306623862918074,0.0145937229,0.012923423,0.016209454,0.0009500752478509743,,,,,,,,
stochastic_greedy,30,4,6,10,10,28.4,27,29,0.66332495807108,0.0165176986,0.013566986,0.018878036,0.0017131579707383203,,,,,,,,
genetic_greedy,30,4,6,10,10,26.5,26,27,0.5,57.4179467657,31.928309804,97.718832085,19.28303364614703,28345.1,0.02863160836075341,18077.9,,,,,
genetic_stochastic,30,4,6,10,10,26.9,26,27,0.3,86.6259853622,64.787762392,147.916787233,22.52644675276364,28358.3,0.04396786035304823,28206.4,,,,,
beam_search,30,4,6,10,10,26.8,26,28,0.6,27.1867664967,26.660605487,27.908397627,0.3508468285317009,,,,,,,,
merge_greedy,50,2,4,10,10,23.5,19,31,3.2326459750489227,2.5890947627,2.185004617,2.964612224,0.23043813083471648,,,,,,,,
greedy,50,2,4,10,10,13.6,12,14,0.6633249580710799,0.0036848652000000003,0.003262814,0.004115453,0.00022225336248381028,,,,,,,,
stochastic_greedy,50,2,4,10,10,14.4,13,15,0.66332495807108,0.0038958622999999996,0.003468519,0.004289222,0.00024566624247423564,,,,,,,,
genetic_greedy,50,2,4,10,10,12.7,12,13,0.45825756949558405,8.0426894983,3.457220921,11.583511166,2.103127825177175,28391.0,0.07701540256992655,43683.1,,,,,
genetic_stochastic,50,2,4,10,10,12.7,12,13,0.45825756949558405,19.9897532184,7.56072006,95.482052193,25.637572994511277,28366.3,0.15610650116106173,112298.3,,,,,
