scale,tiles,n,m,run,seed,algorithm,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
medium,30,3,3,26,2542,genetic_stochastic,12,10.683154734,11,12,30,12591,438,8934,0.03478675244222063,20.397260273972602
medium,30,3,3,27,2642,greedy,12,0.986464486,12,12,30,,,,,
medium,30,3,3,27,2642,stochastic_greedy,13,1.071071003,13,13,30,,,,,
medium,30,3,3,27,2642,genetic_greedy,12,9.274205035,12,12,30,12614,252,5721,0.01997780244173141,22.702380952380953
medium,30,3,3,27,2642,genetic_stochastic,12,16.503289873,12,12,30,12567,821,18172,0.0653298320999443,22.133982947624848
medium,30,3,3,28,2742,greedy,13,0.58731912,12,13,30,,,,,
medium,30,3,3,28,2742,stochastic_greedy,13,0.571035327,13,12,30,,,,,
medium,30,3,3,28,2742,genetic_greedy,12,11.841348528,12,12,30,12564,380,8409,0.030245144858325374,22.128947368421052
medium,30,3,3,28,2742,genetic_stochastic,12,14.735825335,12,12,30,12594,728,14861,0.057805304113069715,20.41346153846154
medium,30,3,3,29,2842,greedy,13,0.765975249,13,13,30,,,,,
medium,30,3,3,29,2842,stochastic_greedy,14,1.015390559,13,14,30,,,,,
medium,30,3,3,29,2842,genetic_greedy,12,15.388927724,12,11,30,12575,1458,12593,0.11594433399602386,8.637174211248285
medium,30,3,3,29,2842,genetic_stochastic,12,11.318079662,12,12,30,12664,545,10768,0.04303537586860392,19.757798165137615
medium,30,3,3,30,2942,greedy,13,0.635649918,13,13,30,,,,,
medium,30,3,3,30,2942,stochastic_greedy,13,0.534654778,13,13,30,,,,,
medium,30,3,3,30,2942,genetic_greedy,12,8.587528423,11,12,30,12636,105,2515,0.008309591642924977,23.952380952380953
medium,30,3,3,30,2942,genetic_stochastic,12,16.714562077,12,12,30,12554,808,16919,0.06436195634857415,20.939356435643564
medium,50,3,3,1,42,greedy,16,0.709510273,15,16,50,,,,,
medium,50,3,3,1,42,stochastic_greedy,16,0.646966937,16,16,50,,,,,
medium,50,3,3,1,42,genetic_greedy,14,30.01784429,14,14,50,12622,390,16107,0.030898431310410396,41.3
medium,50,3,3,1,42,genetic_stochastic,14,58.768465551,14,14,50,12625,1182,46481,0.09362376237623762,39.324027072758035
medium,50,3,3,2,142,greedy,15,1.300494515,15,15,50,,,,,
medium,50,3,3,2,142,stochastic_greedy,15,0.386431016,15,14,50,,,,,
medium,50,3,3,2,142,genetic_greedy,14,50.511903706,14,14,50,12583,812,33571,0.06453151076849718,41.3435960591133
medium,50,3,3,2,142,genetic_stochastic,14,32.117147499,14,14,50,12596,524,21118,0.041600508097808825,40.30152671755725
medium,50,3,3,3,242,greedy,16,0.539931309,15,16,50,,,,,
medium,50,3,3,3,242,stochastic_greedy,15,1.156820365,15,15,50,,,,,
medium,50,3,3,3,242,genetic_greedy,14,23.770976708,13,14,50,12686,411,12651,0.03239791896578906,30.78102189781022
medium,50,3,3,3,242,genetic_stochastic,14,37.873753211,14,14,50,12557,600,23754,0.047782113562156565,39.59
medium,50,3,3,4,342,greedy,15,0.563421432,15,15,50,,,,,
medium,50,3,3,4,342,stochastic_greedy,16,1.725802394,16,15,50,,,,,
medium,50,3,3,4,342,genetic_greedy,14,29.313774248,14,14,50,12540,398,16045,0.0317384370015949,40.314070351758794
medium,50,3,3,4,342,genetic_stochastic,14,35.227947079,14,14,50,12565,646,25078,0.05141265419816952,38.82043343653251
medium,50,3,3,5,442,greedy,15,0.312958278,15,15,50,,,,,
medium,50,3,3,5,442,stochastic_greedy,16,1.392722839,16,16,50,,,,,
medium,50,3,3,5,442,genetic_greedy,14,48.826626372,14,14,50,12557,932,37869,0.07422154973321653,40.63197424892704
medium,50,3,3,5,442,genetic_stochastic,14,29.973011825,14,14,50,12732,665,21359,0.0522306000628338,32.1187969924812
medium,50,3,3,6,542,greedy,16,0.629190404,16,16,50,,,,,
medium,50,3,3,6,542,stochastic_greedy,16,1.58585,16,16,50,,,,,
medium,50,3,3,6,542,genetic_greedy,14,39.254959246,14,14,50,12577,846,33952,0.06726564363520712,40.132387706855795
medium,50,3,3,6,542,genetic_stochastic,14,31.223362095,14,14,50,12629,553,21838,0.0437881067384591,39.49005424954792
medium,50,3,3,7,642,greedy,15,1.585946562,15,15,50,,,,,
medium,50,3,3,7,642,stochastic_greedy,15,1.673972797,15,15,50,,,,,
medium,50,3,3,7,642,genetic_greedy,14,36.254723799,13,14,50,12588,2241,28293,0.17802669208770258,12.62516733601071
medium,50,3,3,7,642,genetic_stochastic,14,188.41089104,14,14,50,12650,3296,137798,0.26055335968379445,41.80764563106796
medium,50,3,3,8,742,greedy,16,1.687717498,16,16,50,,,,,
medium,50,3,3,8,742,stochastic_greedy,16,1.64714389,15,16,50,,,,,
medium,50,3,3,8,742,genetic_greedy,14,19.50640672,14,14,50,12548,185,7619,0.014743385400063756,41.18378378378378
medium,50,3,3,8,742,genetic_stochastic,14,37.515067942,14,14,50,12594,824,28228,0.06542798157852946,34.25728155339806
medium,50,3,3,9,842,greedy,15,1.673607128,15,15,50,,,,,
medium,50,3,3,9,842,stochastic_greedy,15,1.742212902,15,15,50,,,,,
medium,50,3,3,9,842,genetic_greedy,14,46.873803724,12,14,50,12694,798,32631,0.0628643453600126,40.890977443609025
medium,50,3,3,9,842,genetic_stochastic,14,87.171876084,14,14,50,12576,2531,82385,0.20125636132315522,32.55037534571316
medium,50,3,3,10,942,greedy,16,1.54987813,16,16,50,,,,,
medium,50,3,3,10,942,stochastic_greedy,15,1.617779928,15,15,50,,,,,
medium,50,3,3,10,942,genetic_greedy,14,30.208999308,14,14,50,12599,594,21733,0.04714659893642353,36.58754208754209
medium,50,3,3,10,942,genetic_stochastic,14,38.282831804,14,14,50,12580,735,28636,0.05842607313195548,38.96054421768707
medium,50,3,3,11,1042,greedy,16,1.742948469,16,16,50,,,,,
