scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
medium,50,4,6,1,42,stochastic_greedy,area,success,1092,3.15927019,156,7,50,,,,,
medium,50,4,6,1,42,genetic_greedy,area,success,1035,220.607165051,115,9,50,28407,453,19366,0.015946773682543037,42.75055187637969
medium,50,4,6,1,42,genetic_stochastic,area,success,1036,278.337118739,259,4,50,28495,687,28981,0.024109492893490087,42.18486171761281
medium,50,4,6,1,42,beam_search,area,success,1074,301.762188812,6,179,50,,,,,
medium,50,4,6,2,142,merge_greedy,area,success,1044,143.360677341,58,18,50,,,,,
medium,50,4,6,2,142,greedy,area,success,1104,4.263635519,6,184,50,,,,,
medium,50,4,6,2,142,stochastic_greedy,area,success,1104,4.28251442,6,184,50,,,,,
medium,50,4,6,2,142,genetic_greedy,area,success,1068,210.200997734,267,4,50,28306,396,13906,0.01398996679149297,35.11616161616162
medium,50,4,6,2,142,genetic_stochastic,area,success,1056,369.091250496,264,4,50,28226,1046,44511,0.03705803160206901,42.55353728489484
medium,50,4,6,2,142,beam_search,area,success,1044,365.510592714,261,4,50,,,,,
medium,50,4,6,3,242,merge_greedy,area,success,1110,122.722814505,37,30,50,,,,,
medium,50,4,6,3,242,greedy,area,success,1060,7.834185558,265,4,50,,,,,
medium,50,4,6,3,242,stochastic_greedy,area,success,1056,7.805490544,264,4,50,,,,,
medium,50,4,6,3,242,genetic_greedy,area,success,1056,171.141321854,264,4,50,28452,347,13737,0.012195979193026852,39.5878962536023
medium,50,4,6,3,242,genetic_stochastic,area,success,1044,392.566542875,261,4,50,28615,1048,45772,0.036624148174034594,43.67557251908397
medium,50,4,6,3,242,beam_search,area,success,1050,302.620192523,6,175,50,,,,,
medium,50,4,6,4,342,merge_greedy,area,success,1100,133.610795175,55,20,50,,,,,
medium,50,4,6,4,342,greedy,area,success,1086,4.145591906,6,181,50,,,,,
medium,50,4,6,4,342,stochastic_greedy,area,success,1098,4.210660542,6,183,50,,,,,
medium,50,4,6,4,342,genetic_greedy,area,success,1044,168.893729268,261,4,50,28480,321,11880,0.011271067415730337,37.00934579439252
medium,50,4,6,4,342,genetic_stochastic,area,success,1036,367.628580996,259,4,50,28434,1061,44619,0.037314482661602304,42.05372290292177
medium,50,4,6,4,342,beam_search,area,success,1024,366.50239113,256,4,50,,,,,
medium,50,4,6,5,442,merge_greedy,area,success,1140,150.262015471,60,19,50,,,,,
medium,50,4,6,5,442,greedy,area,success,1056,7.811481936,264,4,50,,,,,
medium,50,4,6,5,442,stochastic_greedy,area,success,1056,7.795816639,264,4,50,,,,,
medium,50,4,6,5,442,genetic_greedy,area,success,1032,186.250520374,258,4,50,28350,398,15736,0.014038800705467373,39.537688442211056
medium,50,4,6,5,442,genetic_stochastic,area,success,1036,327.576578398,259,4,50,28470,840,36059,0.029504741833508957,42.92738095238095
medium,50,4,6,5,442,beam_search,area,success,1028,360.868603861,257,4,50,,,,,
medium,50,4,6,6,542,merge_greedy,area,success,1122,165.22643525,51,22,50,,,,,
medium,50,4,6,6,542,greedy,area,success,1048,7.646935653,262,4,50,,,,,
medium,50,4,6,6,542,stochastic_greedy,area,success,1040,7.498139377,260,4,50,,,,,
medium,50,4,6,6,542,genetic_greedy,area,success,1036,188.288710656,259,4,50,28205,352,12458,0.012480056727530579,35.39204545454545
medium,50,4,6,6,542,genetic_stochastic,area,success,1024,377.911047004,256,4,50,28529,1215,50481,0.04258824354165936,41.54814814814815
medium,50,4,6,6,542,beam_search,area,success,1020,366.529102184,255,4,50,,,,,
medium,50,4,6,7,642,merge_greedy,area,success,1147,77.904046559,37,31,50,,,,,
medium,50,4,6,7,642,greedy,area,success,1128,4.588496899,6,188,50,,,,,
medium,50,4,6,7,642,stochastic_greedy,area,success,1092,4.176709705,6,182,50,,,,,
medium,50,4,6,7,642,genetic_greedy,area,success,1008,190.555136903,252,4,50,28490,379,14155,0.013302913302913303,37.34828496042216
medium,50,4,6,7,642,genetic_stochastic,area,success,996,279.321010769,249,4,50,28188,676,29342,0.023981836242372642,43.405325443786985
medium,50,4,6,7,642,beam_search,area,success,988,358.111950815,247,4,50,,,,,
medium,50,4,6,8,742,merge_greedy,area,success,1113,134.848484784,53,21,50,,,,,
medium,50,4,6,8,742,greedy,area,success,1004,6.783103847,251,4,50,,,,,
medium,50,4,6,8,742,stochastic_greedy,area,success,996,6.633258351,249,4,50,,,,,
medium,50,4,6,8,742,genetic_greedy,area,success,996,253.992240809,249,4,50,28213,637,22660,0.02257824407188176,35.57299843014129
medium,50,4,6,8,742,genetic_stochastic,area,success,988,319.18255603,247,4,50,28348,962,39515,0.0339353746296035,41.07588357588357
medium,50,4,6,8,742,beam_search,area,success,988,361.548528682,247,4,50,,,,,
medium,50,4,6,9,842,merge_greedy,area,success,1150,104.922897041,46,25,50,,,,,
medium,50,4,6,9,842,greedy,area,success,1048,7.63147307,262,4,50,,,,,
medium,50,4,6,9,842,stochastic_greedy,area,success,1048,7.62407105,262,4,50,,,,,
medium,50,4,6,9,842,genetic_greedy,area,success,1040,209.11530953,260,4,50,28447,423,15891,0.014869757795198087,37.56737588652482
medium,50,4,6,9,842,genetic_stochastic,area,success,1032,344.847871575,258,4,50,28388,885,38481,0.03117514442722277,43.48135593220339
medium,50,4,6,9,842,beam_search,area,success,1024,374.172617234,256,4,50,,,,,
medium,50,4,6,10,942,merge_greedy,area,success,1100,95.444890362,44,25,50,,,,,
medium,50,4,6,10,942,greedy,area,success,1028,7.262913357,257,4,50,,,,,
medium,50,4,6,10,942,stochastic_greedy,area,success,1004,6.80399823,251,4,50,,,,,
medium,50,4,6,10,942,genetic_greedy,area,success,1004,181.622546403,251,4,50,28348,391,15733,0.013792860166502045,40.23785166240409
medium,50,4,6,10,942,genetic_stochastic,area,success,996,368.915907906,249,4,50,28286,928,40964,0.03280774941667256,44.14224137931034
medium,50,4,6,10,942,beam_search,area,success,996,354.836726113,249,4,50,,,,,
